STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/16/2006,,78,84,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/17/2006,,79,85,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/18/2006,,80,90,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/19/2006,,79,89,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/20/2006,,80,86,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/21/2006,,79,85,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/22/2006,,78,85,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/23/2006,,76,84,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/24/2006,,76,85,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/25/2006,,76,86,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/26/2006,,74,82,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/27/2006,,76,89,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/28/2006,,81,97,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/29/2006,,81,93,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/30/2006,,79,84,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/1/2006,,78,83,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/2/2006,,78,84,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/3/2006,,78,83,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/4/2006,,76,83,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/5/2006,,75,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/6/2006,,73,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/7/2006,,73,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/8/2006,,72,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/9/2006,,75,,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/10/2006,,80,93,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/11/2006,,77,88,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/12/2006,,72,,65
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/13/2006,,75,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/14/2006,,75,81,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/15/2006,0.08,73,80,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/16/2006,0,73,80,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/17/2006,,74,89,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/18/2006,,74,85,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/19/2006,,71,79,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/20/2006,0.08,70,76,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/21/2006,0,70,79,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/22/2006,,71,83,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/23/2006,,71,80,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/24/2006,,73,80,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/25/2006,,73,80,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/26/2006,,72,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/27/2006,,74,80,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/28/2006,,73,78,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/29/2006,,70,77,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/30/2006,,69,81,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/31/2006,,71,85,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/1/2006,,70,,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/2/2006,0.04,70,79,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/3/2006,0,66,,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/4/2006,0,67,74,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/5/2006,0.04,62,,61
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/6/2006,0,62,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/7/2006,,61,71,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/8/2006,,63,,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/9/2006,,65,73,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/10/2006,,65,72,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/11/2006,,63,74,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/12/2006,,60,,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/13/2006,,61,72,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/14/2006,0.04,63,72,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/15/2006,0.08,66,71,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/16/2006,0,67,73,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/17/2006,,66,72,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/18/2006,,68,72,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/19/2006,,67,72,61
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/20/2006,,64,74,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/21/2006,,63,72,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/22/2006,0.01,62,73,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/23/2006,0,62,73,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/24/2006,,61,74,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/25/2006,0.39,66,,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/26/2006,0,67,73,61
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/27/2006,,66,72,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/28/2006,,66,72,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/29/2006,,64,72,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/30/2006,,66,71,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/1/2006,,68,73,63
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/2/2006,,65,71,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/3/2006,,63,72,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/4/2006,0,62,72,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/5/2006,0.08,60,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/6/2006,0.71,58,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/7/2006,0.04,59,69,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/8/2006,0,60,70,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/9/2006,,63,71,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/10/2006,,65,,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/11/2006,,65,70,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/12/2006,,61,68,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/13/2006,,62,71,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/14/2006,,63,71,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/15/2006,,65,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/16/2006,,61,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/17/2006,,59,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/18/2006,,58,71,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/19/2006,,55,69,43
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/20/2006,,56,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/21/2006,,61,70,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/22/2006,,63,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/23/2006,,63,67,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/24/2006,,59,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/25/2006,,55,66,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/26/2006,,57,66,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/27/2006,,52,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/28/2006,,54,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/29/2006,0.2,52,58,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/30/2006,0,52,,42
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/31/2006,0.12,57,,49
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/1/2007,0,60,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/2/2007,,56,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/3/2007,,52,61,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/4/2007,,52,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/5/2007,,58,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/6/2007,0.08,56,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/7/2007,0.47,58,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/8/2007,0.47,59,64,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/9/2007,0,55,63,44
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/10/2007,,59,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/11/2007,,60,64,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/12/2007,0,56,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/13/2007,,58,66,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/14/2007,,59,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/15/2007,,62,66,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/16/2007,,61,66,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/17/2007,,58,65,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/18/2007,,61,65,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/19/2007,,60,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/20/2007,,59,66,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/21/2007,0.24,60,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/22/2007,0,56,68,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/23/2007,,57,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/24/2007,,54,,41
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/25/2007,,55,70,40
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/26/2007,,55,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/27/2007,,54,66,43
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/28/2007,,58,73,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/29/2007,,57,61,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/30/2007,,61,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/31/2007,,59,64,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/1/2007,,54,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/2/2007,,54,61,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/3/2007,0.59,55,60,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/4/2007,1.11,56,60,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/5/2007,0.16,53,58,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/6/2007,0.51,54,60,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/7/2007,0.02,55,62,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/8/2007,0,54,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/9/2007,0,54,,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/10/2007,0.03,55,65,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/11/2007,0,57,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/12/2007,,58,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/13/2007,,59,66,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/14/2007,,60,70,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/15/2007,,60,66,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/16/2007,,59,68,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/17/2007,0,60,71,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/18/2007,0.12,61,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/19/2007,0,61,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/20/2007,,59,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/21/2007,,60,76,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/22/2007,,60,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/23/2007,,61,71,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/24/2007,,66,72,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/25/2007,,62,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/26/2007,0.31,59,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/27/2007,0,58,72,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/28/2007,,57,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/1/2007,0.12,59,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/2/2007,0,57,67,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/3/2007,,58,71,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/4/2007,,60,72,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/5/2007,,61,69,49
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/6/2007,,60,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/7/2007,,59,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/8/2007,,57,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/9/2007,,58,69,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/10/2007,,63,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/11/2007,,63,74,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/12/2007,,63,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/13/2007,,63,67,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/14/2007,,58,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/15/2007,0.04,56,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/16/2007,0.02,60,,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/17/2007,0,61,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/18/2007,,60,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/19/2007,,62,78,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/20/2007,,64,73,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/21/2007,,62,72,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/22/2007,,63,75,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/23/2007,,65,79,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/24/2007,,61,66,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/25/2007,,58,67,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/26/2007,,60,67,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/27/2007,,61,68,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/28/2007,,60,74,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/29/2007,,65,77,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/30/2007,,66,81,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/31/2007,,64,81,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/1/2007,,64,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/2/2007,,63,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/3/2007,,62,70,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/4/2007,,62,86,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/5/2007,,66,84,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/6/2007,,65,73,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/7/2007,,67,75,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/8/2007,,65,70,61
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/9/2007,,66,72,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/10/2007,,66,72,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/11/2007,,65,70,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/12/2007,,62,70,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/13/2007,0.2,62,69,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/14/2007,0,65,71,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/15/2007,,65,71,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/16/2007,,67,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/17/2007,,69,86,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/18/2007,,64,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/19/2007,,63,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/20/2007,,64,75,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/21/2007,,67,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/22/2007,,71,87,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/23/2007,,69,74,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/24/2007,,67,76,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/25/2007,,66,73,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/26/2007,,66,74,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/27/2007,,68,77,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/28/2007,,67,74,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/29/2007,,65,71,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/30/2007,,66,73,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/1/2007,,67,81,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/2/2007,,72,83,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/3/2007,0,69,74,63
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/4/2007,,69,75,65
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/5/2007,,70,77,63
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/6/2007,,72,85,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/7/2007,,75,87,61
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/8/2007,,75,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/9/2007,,74,78,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/10/2007,0.04,71,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/11/2007,0.2,68,73,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/12/2007,0,71,77,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/13/2007,,70,77,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/14/2007,,69,76,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/15/2007,,68,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/16/2007,,69,76,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/17/2007,,71,77,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/18/2007,,72,84,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/19/2007,,79,101,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/20/2007,,71,76,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/21/2007,,70,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/22/2007,,71,,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/23/2007,,72,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/24/2007,,72,77,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/25/2007,,71,77,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/26/2007,,75,90,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/27/2007,,72,77,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/28/2007,,78,92,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/29/2007,,77,88,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/30/2007,,73,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/31/2007,,72,78,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/1/2007,,71,,63
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/2/2007,,70,77,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/3/2007,,73,82,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/4/2007,,75,85,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/5/2007,,81,96,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/6/2007,,74,79,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/7/2007,,74,79,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/8/2007,,73,79,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/9/2007,,81,94,67
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/10/2007,,76,,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/11/2007,,75,,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/12/2007,,75,82,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/13/2007,,74,80,67
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/14/2007,,74,79,67
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/15/2007,,74,,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/16/2007,,75,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/17/2007,,77,,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/18/2007,,79,,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/19/2007,,79,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/20/2007,,79,85,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/21/2007,,79,85,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/22/2007,,82,94,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/23/2007,,83,94,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/24/2007,,83,92,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/25/2007,,83,89,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/26/2007,,84,91,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/27/2007,,85,92,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/28/2007,,85,93,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/29/2007,,84,92,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/30/2007,,82,90,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/1/2007,,81,88,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/2/2007,,80,,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/3/2007,,80,86,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/4/2007,,80,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/5/2007,,81,88,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/6/2007,,80,88,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/7/2007,,80,,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/8/2007,,80,85,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/9/2007,,80,85,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/10/2007,,80,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/11/2007,,81,88,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/12/2007,,80,86,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/13/2007,,80,86,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/14/2007,,80,86,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/15/2007,,81,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/16/2007,,81,89,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/17/2007,,81,,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/18/2007,,82,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/19/2007,,81,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/20/2007,,81,88,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/21/2007,,80,90,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/22/2007,,82,,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/23/2007,,84,91,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/24/2007,,84,90,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/25/2007,,84,91,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/26/2007,,84,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/27/2007,,83,92,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/28/2007,,84,90,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/29/2007,,84,91,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/30/2007,,84,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/31/2007,,84,89,80
